abmient_temperature_c,vibration,pressure_bar,cooling_temp_c,speed_kmph,stress,strain,torque,angular_momentum,force_n
54,1.209850126,-0.405472457,-0.852714232,-0.551431418,1.282981211,0.406504186,-0.531771733,-1.32619077,-0.068602605
37,-1.406104771,0.433938968,0.40565223,-0.350073028,0.046352271,2.240693091,-0.260489147,1.092625368,-0.226360865
66,-1.60473853,-0.183590763,2.599867164,0.715783483,-0.755242642,0.885441607,-0.217430605,0.38335523,0.35164035
70,1.45871475,0.325198715,1.665449506,0.158667549,0.139161973,-1.440148888,0.986092326,-0.690864211,0.774258678
45,2.153119793,-2.593388565,-0.072073021,-0.167610079,-1.308171118,-0.997730484,0.31997435,-0.07214371,-0.368758519
43,0.468304908,0.097250877,0.884114655,-1.592215885,1.84741402,0.940431491,-0.039321899,0.47294788,-1.523898501
53,0.112737941,0.41391367,0.862707434,0.270410559,-0.229899943,0.027680128,1.514220949,-0.464518617,-1.508588291
49,0.65726769,-0.199280055,-0.647538026,0.529199245,0.688946183,-1.029724393,-1.873412898,0.815168711,0.277723466
56,-0.647053526,0.669392471,0.643904074,2.198112496,-0.629216851,-0.959194647,-0.856305875,-0.745009827,-0.366800081
63,0.171243545,0.738607029,-1.440992099,0.446333436,0.439618112,-1.191047033,0.739420097,0.358543479,0.122830716
53,0.038908706,1.304213892,-0.805298392,0.924110696,-0.083646888,1.755515363,0.921998387,-1.322500754,-0.89464486
62,0.626564251,0.104811608,0.23875287,0.933660544,1.926554635,-0.045794241,-0.889093694,-0.536246785,-0.574897309
57,-1.557998528,-1.913800705,-0.414787662,-1.812702175,-1.471741541,-0.015377015,-0.546631521,0.055673942,-0.055243789
37,-0.50703477,-2.285499449,1.756478643,-0.124618017,-0.413301307,-0.342404393,0.560764982,-0.510648072,0.130643024
65,0.844995603,-1.601840952,0.648040435,-0.169645342,-0.508966835,-0.602462175,0.817280635,-1.420217586,0.440691062
49,-0.675593828,-0.037907061,-0.382038121,-0.459969525,-1.231050023,-1.507610418,-0.234655925,1.165939976,2.417459282
45,-0.993361375,-0.157305288,-0.470579713,0.856533795,-0.128565596,0.316825967,1.435589171,0.744287837,-0.971400477
50,2.04207215,0.276239852,0.186970608,1.626720776,0.853636977,1.298970498,-0.546820077,-0.645322899,-0.51911686
62,0.038118,-0.625245923,-1.055531289,-0.924469624,-0.727751684,-0.343785295,0.124763844,0.473351557,-0.518854443
35,-0.57891814,-0.736491172,0.595611953,-0.155994195,-0.012629112,0.360060771,-0.628275234,-1.03445039,1.317810078
51,-1.692370437,0.555047942,-1.37530195,0.424997514,0.454411599,1.14742632,-0.251249872,1.779397433,0.104198086
59,0.729346346,0.655924411,0.623010196,-0.779551407,0.549810405,0.82765957,0.040559468,-0.747032559,1.246373958
59,0.699136154,-0.256650135,-0.164594732,-2.116536177,-0.517976378,-0.794862618,0.49668862,1.766742305,-0.079042873
56,-0.298759601,-0.038476658,0.414613518,-0.215063026,-2.4123617,-0.321485918,0.719264488,1.027562675,0.618670335
50,-1.102230191,0.404314343,-1.012585925,-1.104090709,-0.446991297,0.149946776,-0.512180762,0.052204302,1.286451352
67,-0.024549424,0.504343575,0.244985207,-1.938458955,2.069475392,1.691505953,0.278683232,-1.97396705,-0.815204388
42,-0.835856067,-1.1439807,2.412347742,0.901897031,-0.939424319,1.244288295,2.327715451,-1.111404419,0.49170091
58,-0.942093589,-0.719573856,-0.457216752,1.63548129,-1.052124167,-0.111723043,1.732464133,-0.3246098,-1.106779898
59,-0.103212751,-1.230546046,0.31739986,0.528926247,0.203696306,-1.886600045,-0.135505644,-0.3506036,0.092763879
60,-1.051390399,-0.506906615,1.50556695,0.415963927,0.007131192,-0.065276579,0.940702936,-0.371076893,-0.181128406
49,0.246648955,0.812333589,0.761704145,0.434083015,-0.687050402,-0.848411765,1.778506256,-1.901758613,-0.469784263
66,0.607992509,0.546271867,0.431885484,-0.077607965,-0.015582004,0.915793288,2.06515093,2.059215372,0.350057467
54,-0.839632447,-1.09809796,-1.013689273,0.449168992,-0.164744853,-0.881015901,1.174988392,0.168563945,0.329418612
49,-1.368245095,0.512266727,-1.277588372,-0.131301907,0.372484387,-0.676689268,0.064465394,0.042776875,0.19478609
59,1.561279599,0.085843105,0.053432441,-0.750934982,0.441779715,0.071754006,0.334523092,-1.354497804,0.896670842
51,-0.940270236,-0.493926707,-0.463235855,1.277651785,-1.082960287,-0.094366218,-0.275934718,0.527438551,1.93810893
52,-0.659942705,-1.406459655,-0.019058214,0.748761552,0.695706587,-0.881015133,-0.903869386,-0.816623531,-0.919505149
62,0.213017167,-0.174823372,0.205656674,2.657273049,-0.220088528,1.513924877,0.073793544,-0.633162289,0.726095782
68,0.599369373,0.679944006,-0.676427839,-0.818607275,-0.638426706,-1.065279023,1.714520408,-0.017774873,0.866285378
60,-0.256316894,-2.163097648,0.494103026,-1.445151161,1.045045618,-3.069206828,-0.004946452,1.537600991,-0.514577023
37,0.460794328,-0.396123198,1.858556189,1.341763191,-0.02753424,-1.723354479,-0.458080303,1.584034916,0.175720052
54,-0.400986158,2.254283699,-1.009340987,-0.105189556,-0.35996551,0.214539154,0.893931753,-1.507333643,-0.823893123
53,-0.971170665,0.672636719,-0.469546359,1.356787245,-0.262935975,-0.076168564,-1.560958921,0.066576282,0.105656713
62,1.426316861,0.259832495,-0.049610659,2.014014093,0.528764418,-1.652493326,1.199760707,0.377961355,-0.137465915
51,2.488441614,-0.73718517,1.140459674,-1.372629648,0.18291773,-1.85910821,-1.357111674,0.902157982,-1.286182324
57,1.695969533,-0.678329838,-1.186382001,-0.857428401,0.676831624,0.00644466,0.214775177,0.017875323,0.584909666
67,0.141806639,-0.083288396,-1.065148104,-1.68128845,-1.826345593,1.443519911,0.604150317,-0.106061403,1.864620374
56,1.833435362,1.602863629,-2.163661013,-0.150598654,1.130380221,0.438789335,-0.482702867,0.949775296,-1.682076829
35,0.355703516,0.465589191,-0.440362213,-0.721063997,-0.084229479,-0.82951378,0.426313066,1.145573613,-0.983403692
55,-0.47728627,-0.872158398,0.680145766,-1.940882428,0.554688863,0.445627277,0.358053945,1.176221568,1.380774516
46,0.466379574,1.176786962,1.065224709,0.09990506,1.397360647,-0.829764526,2.095600702,-0.83786411,-1.243595947
51,-0.094392506,-0.292594207,0.357153661,1.281836445,1.369847447,-2.284616435,-0.279342182,-0.506493163,-1.613089977
57,-0.983118184,1.697346481,-0.600956979,-0.970079401,-1.373074553,0.306714231,-1.621959093,-0.500534789,-0.73889738
37,-0.898321971,-0.566603025,0.706471614,1.245376549,1.01511976,0.238497577,-0.270298937,0.074222641,2.22426303
69,0.802051739,-1.003265757,0.204318591,0.696871374,0.264719454,0.931344099,1.00258809,0.542397795,-0.415429419
62,-1.846531982,0.174629578,-1.920705599,-0.064552019,1.031522582,0.738294282,0.701175703,0.67198393,-1.748073094
57,0.60413674,0.982326984,-1.228094833,-1.057840325,-1.578458624,-0.027383547,0.17225113,0.395527988,-0.224936326
51,-1.629583603,1.037444797,1.511865305,-0.469222276,-0.990763251,0.764850169,-0.177385063,0.192918747,-0.799320319
60,-2.121176445,0.159191767,0.322205083,2.128395483,0.256726102,-0.831727093,0.779099502,-0.041682383,0.64603977
67,-1.838846604,-0.988096688,-1.374794389,-0.389240795,-0.899627803,-1.410857189,0.863600074,0.582306564,0.176604619
47,1.966763972,-0.505340722,0.819953108,0.569612937,-0.386775407,-1.798278799,-1.00490104,0.407500824,-1.643723856
56,-0.196233965,-2.018281868,1.06143496,-0.274299463,1.409772728,-0.698158821,0.632323449,0.934440356,-0.011055097
43,0.08658318,-0.913121538,-0.435034029,-1.098416858,2.229973913,0.60690195,-0.763819827,1.61568612,-1.447640303
60,1.419255046,-0.178456815,0.657682096,0.689720862,-0.189618431,0.850187016,0.307922535,-0.403066973,-0.280441694
68,0.934179748,0.389002141,-3.740100638,1.649248242,0.952466626,-0.850901481,-0.328801409,-0.541479901,1.261732726
49,-1.391505269,-0.339454321,0.973576795,1.065132641,0.170209401,0.438366984,0.394630078,0.370681416,-0.235577693
38,0.869006343,-0.056979055,1.175155392,1.609044976,0.939884813,0.624846405,0.87848938,-0.414336882,-1.687300106
38,0.184181265,-0.396185445,-1.124702715,0.143016674,0.532161905,0.87394506,-0.130665667,1.224502933,0.812186291
60,-0.341678098,0.751025304,0.2820854,-0.002557095,-1.238774585,0.380686839,3.094979512,-1.761234084,-1.627229549
37,0.024290914,-0.899112938,-0.338120543,0.527680477,1.289432042,-0.96345099,-1.41465771,0.022084236,0.762690648
36,1.279812021,0.837547914,-0.102529481,-0.222621259,-0.858206004,-0.105331348,0.333137324,0.09636617,0.141413269
60,-0.885966482,1.960880813,-0.424880445,-0.49148502,-1.300797775,-1.050484421,1.151911556,-0.934346016,-0.991077651
61,0.400885679,0.472789656,-1.332295467,-1.593839509,1.198187094,-1.217318809,-0.128360737,-2.030526772,0.896300283
63,-0.009657237,-0.52709161,1.890403703,1.018373096,-0.336650081,1.471010786,-0.694142807,-0.63616068,1.48958677
70,-1.797164615,-0.536270144,-0.31031085,0.049685216,0.841947453,0.667058353,0.114711555,-0.419511569,-0.751925024
38,-0.802253172,1.209837222,0.104755044,-1.601848754,0.543372249,0.025738588,-0.027439239,0.71160514,-0.114020698
66,0.193213553,-1.126589426,-1.00940058,-1.818410707,-0.9629876,-0.921139986,-1.729387499,0.610640017,-0.239738115
45,1.297342089,-0.95380442,-1.036867161,1.771656668,-1.600955277,-0.537424615,2.33127704,-0.264427289,1.831758865
67,1.001331017,-1.164448454,0.412598415,1.075603283,1.757337302,-0.037045537,1.654254375,0.421194028,0.97106194
47,0.597212504,-1.278513841,0.52639208,0.383402801,0.693595309,0.901600501,-1.763229313,-1.110747286,-2.138955601
64,-0.815275661,-1.044816319,0.877924169,-1.46699746,1.465480371,0.624295655,-1.941552438,-0.650077159,-1.138137137
48,1.801213991,0.789904942,1.103774002,-0.264781763,-0.179738407,-0.005014874,-1.190738273,-0.155658996,-0.753442555
64,0.215240468,1.102282565,-0.210207541,-1.032079012,1.243757959,0.838349234,-0.004849354,1.847729903,-1.234997176
62,-1.006365522,-0.697073072,-0.444203064,-0.364435081,1.712569587,-0.656569721,0.422241902,-1.457593996,-0.983873946
68,-0.182904981,0.207334046,0.746813833,-0.216874211,-0.249004497,1.828608337,0.03419766,0.454450089,0.786929029
51,0.896248425,0.759156675,-0.637439203,-0.725282047,-0.268640361,0.578901917,1.521315196,0.536146923,0.739356182
70,0.007617498,0.100564203,0.871758496,-1.393769451,0.093038145,-2.317783077,-0.176605404,-1.832457327,-0.901081523
40,0.886864687,-0.954942758,0.374500287,0.738705318,-0.037561835,-0.585853653,0.224399646,0.042899986,-0.11838832
53,1.103693957,-1.470401735,1.155026435,0.249346936,-2.660021918,-0.340377414,0.728262939,0.56730066,-1.519379566
38,0.400530685,1.010427553,0.670391689,0.548551778,-0.950912834,1.721194032,0.115932199,-0.381228999,1.023406286
51,-0.857702623,0.496179412,-1.054445824,1.134898199,0.280639364,-0.040364526,-1.41548749,0.158605826,0.49297268
59,0.135454663,0.576955893,-0.865633642,1.102947403,0.293680691,-0.000572035,0.316568311,-0.743207663,-0.598322654
42,0.045165856,-1.107646901,0.732485297,1.663230234,0.256731339,0.983725098,0.878322237,-2.300358752,-0.854662175
47,1.859346334,0.234977193,1.907055842,0.925866196,-0.301425705,1.170460501,-1.15610287,-3.017878321,-0.992848712
38,-1.626321938,0.628999587,-1.322811701,0.459115946,-2.033287105,-2.055056378,0.55726489,-0.419252869,0.858087933
48,-0.134822451,0.314033844,0.023211604,-0.412345448,0.123043204,0.59907499,1.500416003,0.367349871,0.856649615
48,-0.584093547,-0.745023217,0.281674557,-1.289731349,0.213727088,-1.305810484,-0.851162936,-0.377953238,0.319827362
54,0.33510562,1.01226051,-1.525777512,0.590259008,-0.90753572,-0.103333009,-0.593949329,0.369670985,-0.243084282
61,-2.437564359,-1.527631948,0.478124996,-0.292060612,0.352692273,-0.331690182,-1.193630151,0.766748347,0.252921328
42,1.114924559,0.928741925,-0.093122792,1.99762629,0.256358022,0.904045315,0.681980741,1.132346913,-0.47921619
44,0.013748487,1.081055944,-2.096557481,-0.504552973,-0.540776426,2.956398767,-0.031334724,0.171369068,-1.486494995
56,-1.844701164,1.572330318,1.621727978,0.2800785,-0.123673539,-1.584759039,-0.028647088,1.992030951,1.455532252
64,-0.361113135,-0.34249219,-0.863208219,0.284664153,0.83702443,0.497096348,0.888899028,1.037112857,1.330630306
43,0.608962342,-0.999430017,-1.282503414,-1.47323388,0.293087277,1.265663642,1.001874133,0.797260189,1.20002396
54,-1.591447875,0.793880362,0.420141622,-0.765097168,-0.931367159,-0.182023443,-0.142525182,-1.534820135,-1.255648253
42,0.003222216,-0.699215279,0.557486796,-1.986660275,1.567160737,-0.637903927,0.255682352,-0.224037967,0.472216848
69,-1.057473648,0.043995511,0.736411404,0.27450362,1.161550735,1.764201777,0.76522501,-0.721164754,0.738576386
67,-0.555985032,-0.317462217,-0.386003362,0.18668076,-0.816761298,-0.353521551,0.163132093,1.239120026,-0.378893539
68,0.026738383,-0.902071971,-0.010914338,0.743762961,-0.718209712,-0.390464678,-0.249863456,-0.525119851,-0.473753948
46,0.183450254,0.320999466,-0.730806763,-0.725188702,-0.633376029,0.08192365,-1.500852955,0.367232104,0.972207152
61,-0.470742498,-1.392015917,-1.310197306,-1.059525574,0.585639378,-0.496045183,-2.927333725,-0.287386365,-0.918950476
58,0.27279639,0.592205682,1.079130649,-0.321962675,0.678088568,0.640100474,0.660739915,0.108305473,0.663240496
46,0.817977607,-0.966931088,-0.102762685,0.413255971,0.589031422,-1.153280395,0.132747789,-0.360524809,-0.1334914
43,-0.278914275,-1.731731346,-0.182314255,-1.08299413,0.712359334,-0.720615247,0.593723924,0.07127898,-1.566370336
46,1.431567757,-0.050107459,-1.999267592,0.381848674,-1.284895581,-0.402485998,0.11254631,0.979960405,-1.748651443
61,1.462214171,0.431633853,-0.178371104,0.490253086,-0.560930306,0.742659002,-1.643753684,0.662424138,-1.122591937
50,-0.428702066,0.576934597,-0.842494497,0.820316498,-1.911416631,0.669439953,1.534148674,-1.781785958,0.798550811
55,-0.637840556,0.818353731,-0.174613653,-0.357465669,0.837891518,1.434784336,2.128575081,-1.084844858,-0.088093135
57,-1.664172985,-2.3536404,-0.219244152,0.08713775,1.015717399,-0.306562736,-1.079615787,0.550426473,-0.217826248
48,-0.126569332,-1.005144431,-0.446464791,1.228501896,1.09531344,0.367910635,-0.287997958,-0.416667543,0.367593174
48,-0.36343778,0.106652295,0.938838643,-0.69996852,-0.400084154,1.268154292,-2.291471805,1.612660265,-2.163677976
41,0.77905122,1.51900328,0.447054152,-0.038243623,0.334357478,0.06545271,-0.82445175,-0.204924363,1.57683721
38,-1.509661606,0.783744494,1.127154514,2.0060264,0.386320984,0.834568791,0.406614497,-1.021109457,0.03329115
58,-0.277391392,1.901340052,-1.32482737,0.304046667,1.516668506,-1.115651405,0.614716869,0.345515209,-0.615115294
64,0.968744393,-0.524939423,-0.648955927,0.943273737,-1.912468733,0.847657669,-0.519314901,-0.53173755,0.740402777
56,-0.730357096,0.274416995,-0.040280818,0.300478372,0.742420369,0.238571265,-0.732567945,-0.737706472,0.726082379
57,-0.762361537,-1.099970808,-0.40663897,1.006933825,-0.338237468,-0.463587625,0.46116531,-0.418867344,-0.831446687
70,-1.446940335,-0.40435222,-0.079257725,0.484680288,-0.350981798,-1.145754409,-0.426803122,0.852125807,0.655855561
69,2.620573846,-0.735295718,-1.182103399,-0.219419816,0.630377037,-0.018750841,-1.184346232,0.281954619,-0.302776155
66,-0.747473178,-0.633988659,-0.716178057,-0.240284383,0.431082576,0.538716059,-0.109713563,0.845064055,-1.385525579
62,-1.300346832,-0.393449121,-1.641553955,-0.228419616,-0.849705382,0.25486799,-1.166286079,-1.028005514,0.08396813
66,-0.803850404,0.00271754,-0.890025552,0.65778838,0.522137893,-0.091577156,1.332861991,0.975520464,-0.891427808
57,-0.77429508,0.022212665,0.69417672,0.024372098,0.404606209,1.068478921,-1.492824983,-0.062969334,-1.56802865
62,-0.269389778,0.54345344,-0.214206885,-0.016738288,1.650255781,1.085213472,-0.23822984,-0.617027288,-0.632811199
60,0.825372232,0.139988467,1.505753239,0.080445175,0.249220834,-0.839408406,-1.271141341,-1.391425022,-0.119325128
53,-0.298323169,-0.344045629,-0.595533874,0.274499079,0.784158507,-0.180969727,-1.069635328,1.187410667,0.283250325
62,-0.922823315,-0.522578542,0.119071081,1.563247622,-1.482420028,-0.392430681,0.697616435,0.136741352,0.209113891
67,-1.451338498,-0.30713172,-1.21325233,-0.926579698,-0.454545674,0.145093791,0.392541034,0.446019636,0.076504026
46,0.021857358,-0.449037141,2.60067187,1.078571286,-0.972273835,-0.058708457,1.243925824,-1.261146687,1.070745881
60,0.042539074,0.490971055,-0.178620599,-0.426220313,-0.05093478,0.686470075,-0.356723327,0.0386255,1.131310865
49,1.530932351,0.865525191,0.82962984,-0.335051832,1.707453491,-1.041767905,1.263094476,-0.964236855,0.623507463
47,0.092447735,1.274044538,0.413385021,-0.148292571,-1.725418378,0.296340774,0.098229767,0.414513607,1.178459423
58,-0.099008311,-0.79770276,-0.583878815,-1.354584619,-0.309001699,2.950795686,-0.578702967,-0.175221899,-1.436333123
56,-1.050653837,0.469372225,-1.330901282,-0.634844327,-0.045379209,-1.925068139,-1.295653565,-2.575417644,-0.490520533
60,-0.305952575,-1.394679642,0.156143125,-0.135872067,-0.505818882,-0.143357085,0.818896155,-1.654024983,0.124826854
35,-0.438474458,0.373174718,-0.556789744,-0.596770821,1.387159764,-1.186373572,0.464676581,-0.034927583,0.391168431
49,-0.370164165,1.082672282,-0.155504301,1.29708162,1.120771474,0.186665575,1.206230321,0.044895903,0.209947789
41,-0.959255393,-0.149589502,0.651302059,-0.824147269,1.012427104,0.959463446,-0.075514502,-0.401898226,-1.499089165
62,0.538329603,1.072636047,0.078241156,-0.16725257,-0.30374029,0.317448215,0.223394051,-0.718009579,0.541298925
60,-0.142445418,-1.13856787,0.377116297,-0.604033086,-0.10540882,1.453343168,0.021967621,-0.07942715,-1.171077824
64,-0.20035348,-0.888645283,0.150046576,1.251292333,0.52376836,0.56706381,-0.226237591,-1.01936903,1.218729669
59,-1.714046116,-0.135809843,-1.467249333,-1.342866619,0.142974332,1.309548922,0.800552643,0.046608868,0.699115989
65,0.493644088,1.022210355,1.396062196,0.415250793,-0.818747998,0.133299723,0.258334164,1.036900766,1.268679153
47,0.487015326,-0.417429456,1.175852296,1.196869744,0.745830667,-0.966290068,0.013416791,-0.41559332,0.09842575
70,-0.839129403,-0.453553101,-1.136164854,1.407703829,-2.110367032,0.359765153,-0.956635808,-0.622494806,0.102527033
55,0.990121384,-0.991628358,0.505300611,0.176887261,1.072823535,0.160278214,0.610780105,0.236377055,1.602376315
63,-1.36475823,0.202881044,-0.66202427,1.728331912,1.731284713,0.207173568,-0.328287701,2.034836619,0.329788081
61,-0.021869909,1.246695141,-0.746916337,-0.951683554,0.359304825,0.84963708,-0.532641369,-1.315507063,-0.931725398
67,-0.27120734,0.700680109,-0.004841661,-0.551576688,0.876582945,-0.72097064,0.358033422,1.4027559,-1.277725914
39,-1.317174789,0.696650654,1.74766823,-0.539119435,-0.028239283,0.118935983,1.671416964,0.732329804,1.572935721
36,0.189702612,-0.206974475,1.057957561,0.257271359,-1.037402445,-0.754492664,1.423073011,1.233494874,0.726155492
70,1.702570152,-0.563309359,0.605221358,-2.113931949,1.34953063,0.874321689,-0.566348461,1.365912027,-2.745665405
44,0.06763423,0.677245916,-1.150605636,0.948532922,-0.87981073,-0.668168392,-0.725820321,-0.08084109,2.269012825
44,-0.463021754,-0.031911076,2.554449419,1.231276087,2.214819474,0.338339544,0.56347552,0.532899242,-0.405014748
37,0.447024157,-0.173608236,0.873731046,-0.288186532,-0.353536379,-1.189131172,-0.435632086,-0.088168814,1.78086881
66,0.105719995,0.898240622,-2.34883742,1.258196937,0.063483684,-0.020724088,-0.104552548,-1.83091849,1.901687952
36,0.027762132,-0.197787452,0.399474335,0.573756198,0.006446872,0.360096895,-2.321272833,-0.543455116,-0.321857005
36,-0.425542213,-0.837776259,-0.488694716,-0.976874641,0.410247644,1.082388344,-0.214094366,0.623924277,-0.204368009
39,1.421975559,0.909188495,0.409982356,-0.691029524,-0.577675757,0.439085474,0.543405426,0.824823138,0.148976562
44,0.456363363,0.08071989,0.400640367,-0.507291449,-0.328235303,0.667315611,-0.537454102,-0.536552091,-1.459383271
55,-0.528670659,-1.037029344,-0.918519076,0.328753076,1.212363279,-0.192954723,-0.380275335,-1.241553983,-1.501740586
66,-0.108003837,-1.112905895,1.825885752,0.940587263,-1.431414262,-0.045141906,0.26547293,0.743827395,-0.867035711
39,-0.740866704,0.095411876,0.199784621,0.672007014,-0.682390155,-0.457597085,-0.14543174,1.125816751,0.212623761
50,-0.60829115,2.337409661,0.941347907,-0.620275583,-0.886462725,0.268702077,0.390074755,0.161997525,1.335105853
37,-0.640725724,-0.392820604,1.351423565,0.112849633,-0.106568932,0.541413075,-0.142926374,0.217146838,1.631275886
61,-1.134311594,-0.336273859,-0.738157598,-0.613203813,0.067330132,0.560366249,-0.014118047,-0.094520585,1.630444514
44,0.777276964,1.523771198,-0.911768485,1.582270684,-0.20749491,0.463423133,-0.541292329,-0.77053624,-0.438094252
37,-0.291041463,-0.0572812,1.121907349,-0.384438096,0.291215851,1.297806357,0.91534002,-0.265254244,-1.365091351
68,0.554127578,-1.448466863,1.392837433,-0.067374999,0.95347956,-0.23090957,0.768111362,0.396442067,-1.451177095
56,-0.670125898,-1.572796453,-1.377018571,-0.283410009,0.797863939,1.712177027,0.101634801,-1.02448302,1.031603069
48,-0.060362494,1.226663974,2.011243186,-1.199517948,-0.170140665,0.248427654,0.809442102,1.487041072,0.814289896
69,-0.711040597,0.666354542,-0.235503314,-0.079034677,0.228678371,-0.738683037,0.000455643,-0.159517684,-1.609517184
35,0.719668171,0.826125708,0.691784529,0.821873007,-0.87010259,0.330431667,-0.22671735,-2.522048413,0.733058103
65,-0.248419307,-0.057756558,0.564388209,-0.170750272,1.32221932,-0.057805762,1.281717326,0.838849246,-0.381202026
47,-0.730873586,-0.726712026,-0.97134232,-1.651030727,0.181505517,-0.030582789,-0.073499403,-1.23172351,0.577218713
57,-1.641703229,-0.217163116,-0.864048139,-0.208625663,-2.439409244,0.941293463,1.069634568,-0.956240574,-1.042391407
52,0.275666549,0.136031217,-2.083592339,-0.710947069,-0.347412308,-0.598482234,0.792015224,-0.658132328,-1.727321913
59,-0.708385052,-0.838311156,-1.151150136,0.052346854,-0.906985378,-0.980355024,0.33970758,-0.205400984,-0.056855533
47,-0.015779217,0.56144991,-1.482475961,0.965359669,0.9881507,0.207020788,0.633513164,0.086470702,1.225661018
40,-0.491730108,-1.259596169,0.040190516,-0.700208479,-0.594398776,-0.655021915,-0.312689904,-1.546765138,1.600826894
46,0.954189581,-0.332758765,1.369402153,-0.155507545,-0.677693282,0.132017481,0.365682452,-0.016710011,0.42065202
54,0.544144752,-0.204007872,-0.027144931,0.046361417,-0.505468137,0.790021877,0.322765973,0.097520817,-0.572473722
59,0.447212087,-0.691019813,0.338854162,-1.427675412,-1.756020965,-1.368903957,-0.133974027,-1.622504745,-0.265344168
44,-0.616121123,-2.205505355,0.778003543,0.35293382,-1.463325445,0.938048398,0.302537053,-0.65318655,0.570443698
41,0.466290044,0.447869664,0.679709441,-0.294158624,0.532315701,0.484731354,-1.660661429,1.110378997,-0.262852659
41,1.714831609,-0.75575076,-0.3858315,-0.956311997,-0.800027788,0.243339692,0.181273949,0.17809812,-0.771846366
67,-0.832186034,1.325707959,-1.463345061,-1.345773267,1.168330783,-1.430705197,-0.315350326,1.412552033,-0.127745157
36,0.172339139,-0.341982278,-0.42980551,-0.04249811,-1.04476766,-1.0672822,-1.007366453,0.665914738,1.182043031
44,-1.649216974,-0.541359588,0.062959355,0.820502064,0.063570766,-0.757088143,-0.748423884,0.782181482,0.472480087
58,1.398562092,0.091521947,-0.871645213,0.490995173,-0.335682398,-0.475010526,-1.716682427,-2.061739218,1.46066928
59,-0.397912099,1.053439749,0.361960711,-1.178042323,-1.147647705,0.08076917,-0.157205445,0.862790232,0.049150292
43,0.782578881,-0.563407663,-0.292712096,-0.34107921,0.142980272,1.295681154,0.861894976,-0.387858444,0.409594119
62,-1.723228251,1.014737695,0.621821528,0.458680126,-0.64827255,0.530082931,-0.995608739,-0.165276151,-0.530494203
56,1.797539387,1.440303641,-0.803239476,1.192808645,0.007225833,-0.424634819,-1.158216952,0.014210156,1.300716912
63,-0.356871528,0.990322811,-0.921967659,1.507615527,0.435922187,-0.600746567,1.317629527,0.04756239,-1.695281249
54,0.545657323,1.626431491,1.774056338,0.215929918,-0.887852397,1.376987152,-1.623300062,0.880879939,-0.375669043
38,0.150818206,1.292646021,0.028756238,1.076200324,2.465396497,0.414010958,0.179895255,0.093073175,0.348402456
58,-0.255470786,1.514882294,0.552963849,-1.399355971,-0.586557721,1.027761496,0.685858901,1.985357859,-1.618500162
63,1.685792303,1.604326319,-1.098422253,0.508622736,0.787483631,-0.824861384,0.060296857,0.207534767,-0.192100971
50,-1.648046206,0.20806953,-0.377264455,1.592425707,-0.077218642,0.257110747,-0.603880212,0.049235285,0.070847597
45,0.29871366,-0.4292239,0.682169483,-0.041442681,0.090666564,-0.709689994,1.048913761,1.805139654,2.435728505
52,0.910645672,-2.262243635,1.56561586,1.375941579,0.174132521,-0.15200266,-2.257167818,-0.530719777,0.971681198
44,-0.029856122,-1.32273312,-0.724485075,1.355604129,-0.714944437,-0.622890434,-0.058433773,-1.183699492,-0.932962208
62,-0.118170784,-0.448282799,-0.802917411,0.625325179,-0.043452213,-0.140098136,-0.113886093,2.32410534,2.865203541
58,-0.142687712,-0.381735087,-0.02266894,1.675501757,0.023976742,-0.194305972,0.085555077,-0.369391987,-1.792047993
48,-1.22763642,-0.152794463,-1.52439515,-0.290196131,0.167423696,-1.368116424,-0.768874426,-0.035615443,0.544934387
63,0.038127384,-1.00076049,-0.030133306,-0.228995415,-0.382029368,-1.163992558,-1.254132727,1.72078869,2.449449168
67,0.512717523,-1.595777611,-0.064728385,1.524646431,-0.032614166,0.430823699,-1.490291015,-0.021914771,0.017083479
52,0.068599227,-0.130223166,0.72474915,0.389194841,-1.281649115,0.133906939,0.12949539,-1.082917976,-1.396088083
67,-0.272276101,-0.189417929,1.414609743,-1.242944305,-0.289725616,-0.811671001,0.092683159,-1.576700731,0.591299364
51,-0.489725022,-0.807554042,0.569844318,0.027098976,-0.59469498,-0.52827854,-0.518818373,-0.140922393,0.79082339
38,-0.279296669,-0.742152162,0.741551051,2.979976172,0.043056874,0.462800628,-0.784726025,1.347786639,-0.210119526
64,1.257744217,-0.940156592,0.052278951,-2.368803453,0.374950678,1.313236893,-1.00429289,-0.1534931,1.090836056
52,-2.086634979,-0.396523739,-0.359744576,1.322194158,0.012118249,0.833175284,-0.070749563,-1.172858187,0.910929578
43,0.040071457,-0.856302827,-1.995976869,-0.508675252,1.763482852,-0.201892302,-1.536997311,-0.714480028,0.105351827
63,-0.327754917,1.259875332,-0.886220819,0.528438765,-1.351047375,0.093310821,-0.881152749,-0.224125299,0.927350537
41,1.455807952,0.240996732,0.217266685,0.825216722,1.188150216,-1.009972444,-0.904197571,0.354003798,0.893020521
47,0.055492225,-0.972317918,-1.645593724,-1.348431601,0.491517006,0.417052722,0.704026848,-0.115313526,0.537803805
45,1.484925599,-0.280447781,0.242889823,-1.558124144,0.000933998,0.433208094,1.199060285,-0.926535241,-0.690360956
45,-2.123890018,-1.180285606,-0.40083471,-0.869865476,-1.891359147,-0.200063147,1.837670854,0.168525202,-1.187853008
