Car Model,MPG,Engine Displacement,Horsepower,Weight,Acceleration,Number of Cylinders,Origin,Curb Weight,Combined Power,Weight Difference,Fuel Efficiency per Weight,Weight per Cylinder,Acceleration Power,Log Weight,Engine Power Squared
Chevrolet,33.52809068,2.5035164,378.8052056,4899.483414,16.64960112,8,USA,2547.664394,381.30872200000005,2351.8190200000004,0.0068431889337956225,612.43542675,6306.955575419591,8.496885052826752,6.267594365068961
Honda,29.2389156,1.98178936,324.0463932,4792.467696,8.424962549,4,USA,3477.780952,326.02818256,1314.6867439999996,0.006101014645211705,1198.116924,2730.0787268485283,8.474800734365001,3.9274890674092098
Audi,35.69302104,3.838172453,254.5850257,3243.892086,5.372139951,4,Germany,3243.488869,258.423198153,0.40321700000004057,0.011003146866088442,810.9730215,1367.6663874893318,8.084529148960655,14.731567778968037
Nissan,12.59414378,5.377287249,268.0998407,2398.655688,10.75660896,4,USA,3906.84324,273.477127949,-1508.1875520000003,0.005250500871386423,599.663922,2883.8451486481927,7.782663729404624,28.91521815825799
Toyota,33.1993515,3.011356855,324.844353,3089.868736,7.123232765,4,USA,3853.208297,327.855709855,-763.3395610000002,0.01074458313170233,772.467184,2313.9419388148262,8.035883888730579,9.06827010815549
Audi,32.45938352,1.748147055,102.3458912,5327.141201,15.65581471,6,Germany,3982.069262,104.094038255,1345.0719390000004,0.006093208776577349,887.8568668333334,1602.3083089570196,8.580570013229867,3.056018125905173
Ford,32.42640378,2.857221069,131.4039474,5921.883191,14.9169588,8,USA,3792.901336,134.26116846899998,2128.981855,0.005475691217496695,740.235398875,1960.1472695231669,8.686409783880716,8.163712237137503
Audi,34.13950666,3.523726617,452.5032271,3975.388059,5.659574624,8,USA,3320.338201,456.026953717,655.0498579999999,0.008587716759552706,496.923507375,2560.9757813732695,8.287877647229092,12.416649271354263
Toyota,37.05871749,2.147692027,131.1515956,2038.80142,17.54890669,4,Japan,3572.350773,133.299287627,-1533.549353,0.018176717519649364,509.700355,2301.5671134290146,7.620117374953774,4.61258104283937
Honda,42.19955999,4.132408872,382.7214385,2560.179249,8.731148994,4,USA,3947.015855,386.85384737199996,-1386.8366060000003,0.016483048992168438,640.04481225,3341.5979027415074,7.847832554163007,17.076803085384313
BMW,20.79282881,5.490997556,468.0152656,3288.322301,11.48340613,4,Japan,3367.175092,473.50626315600005,-78.8527909999998,0.006323233219467802,822.08057525,5374.409369924619,8.098132774790582,30.151054159997972
Ford,43.00197641,3.306957904,208.2734417,4314.341394,15.01900603,8,Germany,3759.968781,211.580399604,554.372613,0.00996721688965164,539.29267425,3128.0600767811534,8.369699960118407,10.935970578828073
Nissan,29.93022729,2.918914227,248.1965748,2300.374583,11.4412818,6,Japan,3913.314814,251.115489027,-1612.940231,0.013011023296461107,383.3957638333333,2839.6869540815787,7.74082725083055,8.520060264583009
Chevrolet,13.08233117,3.102816667,327.5685623,5773.429195,11.61931704,6,Germany,3355.806537,330.671378967,2417.622658,0.0022659550724775106,962.2381991666666,3806.1229777006915,8.66102149752525,9.627471269012988
Toyota,12.34203717,1.960584714,452.6835879,3460.334693,5.98441993,6,USA,2738.731369,454.644172614,721.6033239999997,0.0035667177498659376,576.7224488333333,2709.0486854126666,8.149120595454448,3.8438924207704614
Ford,23.36953275,5.033094406,476.7622349,5650.336872,11.02165324,6,USA,2733.34509,481.795329306,2916.991782,0.004135953887246389,941.722812,5254.708030995226,8.639470445725916,25.332039299708494
Toyota,41.39587908,3.159302622,395.8252992,5122.087211,16.4727184,4,Japan,2672.975761,398.984601822,2449.11145,0.00808183800367549,1280.52180275,6520.318689317346,8.541317293361882,9.981193057376073
Nissan,38.30723739,3.049097646,134.6479043,5021.74909,18.72764506,8,Germany,3214.48477,137.697001946,1807.2643200000002,0.007628265909637472,627.71863625,2521.6381598032476,8.521533576302913,9.296996454842741
Toyota,41.54459859,4.138761092,367.6616622,4426.878319,11.20245706,4,USA,3220.212367,371.800423292,1206.6659520000003,0.00938462627529022,1106.71957975,4118.713983403725,8.395449946246417,17.129343376653033
Mercedes,30.69076226,3.268133684,264.1214887,4507.135268,11.3537874,6,Japan,3426.056783,267.389622384,1081.078485,0.0068093723474198595,751.1892113333333,2998.779230471302,8.413417035109141,10.68069777649541
Audi,27.60795992,4.092933875,288.2803998,4552.012941,15.53940659,4,Japan,3224.309221,292.373333675,1327.70372,0.006065000314769535,1138.00323525,4479.706344419955,8.423324818728313,16.752107705122516
Audi,15.89810107,1.745785161,119.6593561,4514.885548,19.14158002,6,Japan,3959.582523,121.405141261,555.3030250000002,0.003521263363374189,752.4809246666667,2290.469139929825,8.41513511624961,3.0477658283677957
Ford,23.12771014,4.754893375,176.4248557,4214.912926,9.005914104,8,USA,2936.966231,181.179749075,1277.946695,0.005487114572957136,526.86411575,1588.8670962447948,8.346384212096833,22.60901100761889
Honda,27.36077465,5.262015812,416.205443,5945.656074,11.6021631,6,Germany,3810.724938,421.467458812,2134.9311360000006,0.004601809171177431,990.9426790000001,4828.883432793754,8.690416160310987,27.688810405738014
BMW,13.54401719,4.095061545,281.5835332,4929.16227,16.93959865,4,USA,2650.495641,285.678594745,2278.666629,0.002747732058332095,1232.2905675,4769.91203885695,8.502924327648566,16.769529057337788
Ford,18.82447811,5.318263715,220.6648967,5107.785554,14.14540354,8,USA,3402.876517,225.98316041500001,1704.909037,0.003685448010881782,638.47319425,3121.3940109339146,8.538521233890565,28.2839289422856
Toyota,33.92901176,2.105729257,253.6076296,5489.85126,6.658795159,6,Germany,3472.487826,255.713358857,2017.3634340000003,0.006180315304207349,914.9752100000001,1688.7212562659452,8.610656441240382,4.434095703785773
Nissan,39.42652457,3.409664758,441.7598053,2862.559051,14.41599103,6,Japan,3658.34519,445.169470058,-795.7861389999998,0.013773174235908538,477.0931751666667,6368.405390619347,7.959471276820023,11.625813761947198
Audi,49.93390046,3.907226936,399.599607,2335.216636,7.801194269,8,USA,3254.533319,403.50683393599996,-919.316683,0.021382984212347824,291.9020795,3117.3541640230524,7.755859943529603,15.266422329403946
Chevrolet,47.32453325,3.82694659,208.9261589,3931.577746,12.65323901,4,Japan,2795.839431,212.75310549,1135.738315,0.012037033554314966,982.8944365,2643.5926240029385,8.27679608638548,14.645520202712628
Chevrolet,35.70260798,3.105847116,147.0007361,4056.322782,12.93654901,8,Japan,3053.496419,150.10658321600002,1002.8263630000001,0.008801717688353333,507.04034775,1901.6822270637265,8.308032123465537,9.646286307965518
Nissan,26.84992213,2.852337637,200.7992887,5316.72712,18.14305043,4,Germany,2908.242275,203.651626337,2408.4848449999995,0.005050084671262949,1329.18178,3643.111621192229,8.578613190013153,8.135829995446745
Toyota,35.44709459,2.00729609,468.3025804,3775.134317,11.93741411,6,Germany,3128.658273,470.30987649,646.476044,0.009389624742721439,629.1890528333333,5590.32183101637,8.2361912417124,4.029237592929288
BMW,41.42606472,3.066969802,332.6355351,4283.412102,9.191636334,6,Germany,3294.952462,335.70250490200004,988.45964,0.009671276947799966,713.902017,3057.4648704046926,8.362505191058155,9.406303766379919
Mercedes,14.73344764,2.15064326,313.3920835,4108.283754,8.464495223,8,Japan,3437.605437,315.54272676,670.6783169999999,0.0035862779988492487,513.53546925,2652.7057937117675,8.320760642178076,4.625266431783427
Nissan,26.39619559,4.437462706,338.5574399,2152.811135,18.11377815,6,Japan,3767.682917,342.99490260600004,-1614.8717820000002,0.012261268608683595,358.8018558333333,6132.554357380559,7.674529771733025,19.691075267140842
Toyota,43.59209143,2.335323742,246.4113063,4460.859586,7.565162816,8,USA,3865.015482,248.746630042,595.8441039999998,0.009772128126787447,557.60744825,1864.1416518627466,8.403096758730625,5.453736979948882
Ford,25.35331808,1.734261221,422.8428081,5312.173143,11.38802841,6,Japan,3193.871927,424.577069321,2118.301216,0.0047726829298492994,885.3621905,4815.345911606978,8.57775628531634,3.0076619826644104
BMW,32.87489085,3.709464551,309.3144997,2630.002192,7.807596724,6,Germany,2633.007156,313.023964251,-3.0049640000002,0.012499948079891183,438.33369866666663,2415.002874543419,7.8747399586315385,13.760127255125632
Mercedes,33.51077443,3.880918931,146.6991611,4377.326936,16.5995606,4,Germany,3695.597784,150.580080031,681.7291520000003,0.007655533826911757,1094.331734,2435.1416146486126,8.384193528484136,15.061531748994183
Mercedes,17.37905013,4.987652245,151.6260499,4374.442178,12.1155896,8,Germany,3215.736588,156.613702145,1158.70559,0.003972860863815491,546.80527225,1837.038993257521,8.383534288491193,24.876674917053535
Honda,24.48941767,3.80792645,314.7436586,2656.739856,10.26715536,8,Germany,3319.669902,318.55158505,-662.930046,0.009217845554088755,332.092482,3231.5220414210003,7.8848550320465876,14.500303848609603
Toyota,23.38045155,2.881923415,474.6280872,2493.854295,10.41649461,6,Japan,3393.69121,477.510010615,-899.8369149999999,0.009375227573189074,415.6423825,4943.96091207341,7.821584702320026,8.305482569925264
Mercedes,11.04786834,4.712047526,223.3408487,5920.207772,17.7832131,4,Germany,3501.801638,228.052896226,2418.406134,0.0018661284815461375,1480.051943,3971.7179063669582,8.6861268238838,22.20339188728272
Chevrolet,10.96767056,3.661115573,447.8164675,3574.876679,13.30660931,4,USA,3835.15129,451.477583073,-260.2746109999998,0.003067985708270078,893.71916975,5958.918775606812,8.181685959148513,13.403767238863118
Chevrolet,43.26788175,1.817121139,405.6382346,2909.686915,15.76801777,8,Japan,3928.219293,407.45535573899997,-1018.5323779999999,0.014870287771150112,363.710864375,6396.110891364228,7.975800765030311,3.301929233800657
Audi,20.9228324,3.763402241,199.1249772,2685.298178,18.45557774,8,Germany,3910.253979,202.88837944099998,-1224.955801,0.007791623504389836,335.66227225,3674.966496690327,7.895547054035854,14.163196427563824
BMW,30.72315065,5.132074182,114.5362993,4670.406854,18.52612514,6,USA,3714.195478,119.66837348199999,956.2113759999997,0.006578260012548363,778.4011423333333,2121.9138139042943,8.449001467639027,26.33818540955097
Mercedes,21.94902294,3.085250502,140.7389061,4437.781189,9.927635815,8,Germany,3833.86338,143.82415660200002,603.9178090000005,0.0049459452832882785,554.722648625,1397.204604762282,8.397909798311309,9.518770660091253
Honda,47.6271698,2.685303208,391.3975735,4574.208492,19.28676895,6,Japan,2574.482153,394.082876708,1999.7263389999998,0.010412111709227267,762.368082,7548.794567685143,8.428188955529032,7.210853318895092
Toyota,20.37187035,2.073877828,179.8678952,2352.02411,5.37313823,4,Japan,3773.669,181.941773028,-1421.64489,0.008661420715623532,588.0060275,966.4550640487536,7.763031559816318,4.300969245469998
Honda,27.18627251,2.105782088,248.5083682,5574.138334,10.65253342,8,USA,2608.397855,250.61415028800002,2965.740479,0.0048772152539119235,696.76729175,2647.2436974001653,8.625893025459092,4.4343182021416405
Audi,44.90921002,3.231085937,300.6796664,3557.065587,18.43698286,4,Japan,3619.290861,303.91075233699996,-62.2252739999999,0.012625353376707362,889.26639675,5543.625855767317,8.176691210631427,10.439916332279168
Ford,43.67734267,3.882719297,390.1872674,3253.477626,9.119553197,4,USA,2754.045432,394.069986697,499.432194,0.013424817285035175,813.3694065,3558.333541846364,8.087479742009595,15.075509139296173
Honda,17.44405671,1.822461621,145.2924893,3849.445789,9.096221755,6,Germany,3040.165669,147.114950921,809.2801199999999,0.00453157614528495,641.5742981666666,1321.6127020087647,8.255684466010813,3.3213663600179477
Ford,42.10573239,5.258274356,262.5465621,3560.264263,9.539334276,4,Japan,2776.275519,267.80483645600003,783.9887440000002,0.011826575017923044,890.06606575,2504.5194188864925,8.177590052270853,27.64944920296722
Chevrolet,28.32747547,4.52053447,294.0291637,5454.308013,14.18470077,6,Germany,3165.192455,298.54969817,2289.115558,0.005193596585026597,909.0513354999999,4170.715704737846,8.604161036508367,20.435231894458184
Ford,29.31875488,3.846495673,316.3308256,5717.043901,11.57499163,6,Germany,3117.621166,320.177321273,2599.422735,0.005128306759175261,952.8406501666667,3661.52665863099,8.65120715026195,14.795528962407724
Toyota,15.3391989,4.813754684,427.3442566,3213.812866,15.90102255,4,Japan,2572.094266,432.158011284,641.7186000000002,0.004772897346413199,803.4532165,6795.210660809586,8.075213319960147,23.17223415773194
BMW,13.22406055,1.820747027,168.671278,5455.74323,18.42365964,4,Germany,3745.746918,170.492025027,1709.9963120000002,0.0024238788360279925,1363.9358075,3107.54221691582,8.604424136465703,3.3151197363293385
BMW,39.11757228,3.407355511,423.1325807,5126.092518,15.11299062,6,USA,3781.279744,426.539936211,1344.8127740000004,0.007631070282606241,854.3487530000001,6394.798723135493,8.542098955532111,11.61007157834207
Toyota,29.85844609,4.020372507,377.1513711,5723.230689,8.067000803,6,USA,3681.260866,381.171743607,2041.969823,0.00521706143129748,953.8717815,3042.4804135162512,8.652288730700329,16.163395095041466
Toyota,27.4740281,4.814611624,322.3483257,2983.001249,18.99022854,4,USA,3771.409905,327.162937324,-788.4086560000001,0.009210196646484878,745.75031225,6121.468374529355,8.000685203220662,23.18048508995592
Toyota,39.18032915,4.63387824,379.8111482,4307.8366,8.9673931,6,Japan,3626.318553,384.44502644,681.5180469999996,0.009095128898343081,717.9727666666666,3405.9158696717577,8.368191108123328,21.472827543145495
Nissan,40.62051596,2.608276999,264.8070956,3098.178339,7.24841443,6,Germany,3906.226668,267.415372599,-808.0483289999997,0.013111096752781215,516.3630565,1919.4315729134298,8.038569585168899,6.803108903512446
Mercedes,16.35632671,5.263520678,155.3590344,5296.377962,6.349509183,8,Germany,3364.588375,160.622555078,1931.7895869999998,0.0030882098723603144,662.04724525,986.4536155848131,8.57477846251744,27.704649927733577
Audi,34.40900598,1.997383366,366.3060961,2021.296762,13.45075611,8,Germany,3373.96382,368.303479466,-1352.667058,0.017023233117908692,252.66209525,4927.093960247322,7.611494545812323,3.98954031077349
Ford,15.41416329,5.000534474,309.8689227,4259.276652,6.706436937,8,Germany,3789.864863,314.869457174,469.41178899999977,0.003618962690005608,532.4095815,2078.116388823678,8.356854624845765,25.005345025662457
Mercedes,40.05500344,5.383760998,355.7499202,3356.813725,7.081638262,8,USA,3024.12332,361.13368119800003,332.6904049999998,0.01193244746995903,419.601715625,2519.292246591767,8.118747506909063,28.984882483585952
Toyota,36.27820625,2.208614093,235.1995124,3290.734828,9.500457209,8,Japan,2575.123531,237.408126493,715.6112969999999,0.011024348100405493,411.3418535,2234.502903133865,8.098866170795763,4.877976211798213
BMW,48.26458484,4.388264257,462.7466309,4579.625295,9.224795145,6,USA,3624.783093,467.134895157,954.8422019999998,0.010538981189726352,763.2708825,4268.742874091427,8.429372460442561,19.256863189263765
Honda,12.75832065,1.661142075,334.9479474,5405.937797,14.06359265,6,USA,2881.883769,336.60908947499996,2524.0540279999996,0.0023600568724782907,900.9896328333333,4710.5714911872265,8.595253220480886,2.759392993335306
Honda,12.28218885,3.121691301,134.1609937,4436.781566,17.25117919,8,Japan,3211.353718,137.282685001,1225.4278479999998,0.0027682653895159106,554.59769575,2314.435342627161,8.397684520056632,9.744956578739071
Nissan,21.28748299,3.565133197,279.9215963,5412.691915,16.42024484,4,Japan,2860.659754,283.486729497,2552.0321610000005,0.00393288281030863,1353.17297875,4596.381147249637,8.596501829418855,12.710174712351442
Mercedes,20.46822735,3.822580904,402.5424219,3058.388448,8.937266821,8,USA,3740.636278,406.365002804,-682.2478299999998,0.006692487791531181,382.298556,3597.629031291854,8.025643405236696,14.612124767625458
Mercedes,19.87915196,5.243748993,417.6538247,4078.007419,8.67965747,4,Germany,3937.439448,422.89757369299997,140.56797099999994,0.004874721872103588,1019.50185475,3625.0921394314255,8.3133637704069,27.49690350158851
Mercedes,46.25018322,4.189002749,297.8388211,3802.146156,19.48687295,6,Japan,2582.534655,302.027823849,1219.6115009999999,0.012164230758729412,633.691026,5803.947266353479,8.243320964182203,17.547744031129557
Ford,19.98184799,3.425111805,457.8990283,2046.579598,5.123543624,4,Japan,2850.057447,461.32414010499997,-803.4778490000001,0.00976353326766624,511.6448995,2346.0656468822604,7.623925189874344,11.731390876750357
Ford,20.87798905,4.738700145,207.0673749,4227.248573,18.195808,6,USA,2784.343186,211.806075045,1442.9053869999998,0.004938907350599276,704.5414288333333,3767.7581967444194,8.349306604846774,22.45527906422302
Audi,40.3759305,5.302131284,264.2394789,4646.097297,7.995927787,4,Germany,3509.805269,269.541610184,1136.2920280000003,0.008690289487925893,1161.52432425,2112.8397917589105,8.443782855211804,28.112596152771484
Ford,27.9895937,1.588264595,459.4387642,4367.657618,19.20926485,6,Japan,3143.0176,461.027028795,1224.640018,0.006408376330747452,727.9429363333334,8825.480903874499,8.381982130195032,2.5225844237305144
BMW,41.06842228,5.430085089,458.5026866,4945.119595,10.13460927,6,USA,3184.392495,463.932771689,1760.7271,0.008304839042017143,824.1865991666667,4646.745577936265,8.506156428799748,29.48582407378014
BMW,12.6146463,1.844528556,374.2851075,4285.358114,11.60527661,8,Japan,2735.618627,376.129636056,1549.7394869999998,0.002943662108141845,535.66976425,4343.682203541086,8.36295940140209,3.402285593899445
Mercedes,29.50284775,4.757547117,443.5922188,2267.001019,15.60680921,6,Germany,3122.101962,448.349765917,-855.1009430000004,0.013014042562280826,377.8335031666666,6923.059125852175,7.72621310000015,22.634254570475008
Audi,11.34454401,2.62133901,135.5093068,2465.782096,13.81503577,8,USA,2954.842421,138.13064580999998,-489.0603249999999,0.0046007893513393405,308.222762,1872.065920609904,7.810264316478576,6.871418205347779
Mercedes,12.50612814,2.028718631,445.9979905,4385.89831,9.769089946,8,USA,3416.786372,448.026709131,969.1119379999996,0.002851440515956696,548.23728875,4356.9944849297535,8.386149743574535,4.115699283766514
Nissan,46.25749813,3.259422559,228.2479626,3099.916768,13.30746374,8,Germany,2825.857343,231.507385159,274.0594249999999,0.014922174236260011,387.489596,3037.401486028376,8.039130541080539,10.623835418118107
Ford,15.56981484,4.075826318,171.332605,2318.580516,15.96060327,4,USA,3422.217012,175.408431318,-1103.636496,0.006715235780062942,579.645129,2734.5717356206183,7.748710430854145,16.612360174501436
Ford,31.29682729,3.02380738,195.7479345,3718.410974,5.635024189,4,Germany,3066.617788,198.77174188,651.7931859999999,0.008416720881267494,929.6027435,1103.0443458542877,8.221051698482546,9.143411071342465
Mercedes,26.4438241,1.718261633,267.1874032,4217.290392,5.167989579,6,USA,3019.441843,268.905664833,1197.8485489999998,0.006270335130386725,702.8817319999999,1380.8217153776714,8.346948113599996,2.9524230394398265
Mercedes,23.89373305,3.897844559,200.4768018,3314.983953,11.87100409,8,Germany,2958.334951,204.374646359,356.6490020000001,0.00720779750030965,414.372994125,2379.8609341179194,8.106208061884265,15.193192206125905
Toyota,45.99333383,5.109613104,228.2270344,4881.734809,6.977549267,8,Japan,3510.750241,233.336647504,1370.9845679999994,0.009421514201305317,610.216851125,1592.4653765873038,8.493255929321839,26.108146072568516
Mercedes,10.87293587,3.032861464,153.9913944,4575.082432,14.96516437,6,Japan,3343.627608,157.024255864,1231.4548240000004,0.002376555183782096,762.5137386666667,2304.5065287614975,8.428379995470799,9.198248659816223
Ford,36.55158745,2.365331111,218.4707062,3331.273444,8.210786843,8,Japan,3777.58255,220.83603731099998,-446.30910600000016,0.01097225672537736,416.4091805,1793.8164000478782,8.11110992548789,5.594791264664495
BMW,48.53577737,3.270309384,328.9135258,5019.490116,11.4927666,6,USA,2862.415266,332.183835184,2157.07485,0.009669463680242857,836.581686,3780.126383602478,8.521083637009212,10.694923467078459
Toyota,32.40672734,1.693450844,276.7414832,4594.78017,7.965064053,8,Germany,2560.179369,278.434934044,2034.600801,0.007052944023652823,574.34752125,2204.2636398102236,8.4326761925137,2.8677757610443124
Toyota,47.47289848,4.781950338,238.6875045,4549.781515,13.22725379,4,Germany,2773.035223,243.469454838,1776.7462919999998,0.010434105093505792,1137.44537875,3157.180198523267,8.422834492110743,22.86704903509831
Ford,12.09031517,4.805363244,398.5808515,4213.710803,6.740801891,6,Japan,3015.034546,403.386214744,1198.676257,0.0028692797715002562,702.2851338333334,2686.75455750759,8.346098964339475,23.0915159067862
Honda,26.75173276,3.852001854,457.4039886,2045.558672,5.346602792,6,Japan,2769.482485,461.25599045399997,-723.9238130000001,0.013077959154231485,340.92644533333333,2445.557442520696,7.62342622040957,14.837918283219437
Chevrolet,20.40631164,2.912411556,402.7156892,4786.028734,5.766974572,4,Japan,2625.266016,405.628100756,2160.7627180000004,0.004263725266635643,1196.5071835,2322.451139361855,8.473456272211266,8.48214107152234
Mercedes,39.2328386,4.699133458,232.8002808,3504.167164,19.31387662,6,Germany,3168.00771,237.499414258,336.1594540000001,0.01119605223262688,584.0278606666667,4496.275900472555,8.161708157539362,22.081855256095043
BMW,49.25188362,3.718748099,397.7768671,5770.438841,7.134293279,4,Japan,3515.400496,401.495615199,2255.038345,0.008535205896310096,1442.60971025,2837.8568294932065,8.660503412242644,13.829087423816112
Honda,20.2612025,4.803729234,160.792073,5271.939084,15.6271738,8,USA,3627.35615,165.595802234,1644.5829339999996,0.003843216353066647,658.9923855,2512.725670433287,8.570153521487363,23.07581455358623
Ford,36.16698406,4.02583517,152.1271952,4350.777878,6.018893063,4,Japan,3098.090987,156.15303036999998,1252.6868909999998,0.008312762699948618,1087.6944695,915.6373198829268,8.378109930624623,16.207348816008928
Mercedes,17.92390531,4.637621893,238.2508148,3008.727927,6.622405284,4,Japan,3217.066892,242.888436693,-208.33896499999992,0.00595730346674181,752.18198175,1577.7934548488254,8.009272652801156,21.507536822432908
Ford,32.61321018,3.894251973,423.0809476,2814.869573,12.63314377,6,Germany,3633.20574,426.975199573,-818.3361669999999,0.011586046647710879,469.1449288333333,5344.8424373786365,7.942671206640711,15.16519842921439
Mercedes,28.55729947,3.156564273,198.5392989,3361.539351,11.97306395,8,USA,3029.061745,201.695863173,332.4776059999999,0.008495304230636092,420.192418875,2377.1237223178646,8.120154288221652,9.963898009580017
Mercedes,48.88021319,5.33178344,125.3013636,3906.271774,19.27370464,4,Germany,3677.149317,130.63314704,229.12245699999994,0.01251326482589995,976.5679435,2415.0214730156467,8.270338687613176,28.42791465105823
Honda,34.34109091,3.6644553,152.6838141,3184.26204,19.1725318,8,USA,3951.064098,156.3482694,-766.8020579999998,0.010784630937597081,398.032755,2927.335281177539,8.065975842572872,13.428232645698092
Ford,23.98025488,3.920358074,443.4979874,4059.717982,16.69412964,4,USA,3820.720935,447.418345474,238.9970470000003,0.005906877026020966,1014.9294955,7403.812896734687,8.308868787621567,15.36920742837699
BMW,14.5638314,2.381950558,353.5133139,2661.481702,14.03152745,6,Japan,3180.393005,355.89526445800004,-518.9113029999999,0.005472076471183644,443.5802836666667,4960.331767928317,7.886638277518729,5.673688460756512
Audi,16.04987315,4.002603158,201.2804653,5910.851251,11.82440476,4,Japan,3369.277742,205.283068458,2541.573509,0.002715323473464956,1477.71281275,2380.021691988335,8.684545135730199,16.020832040431575
Mercedes,19.0126772,3.786430598,322.1183301,2431.69822,10.34267801,4,Germany,3574.63958,325.90476069799996,-1142.9413599999998,0.007818682862711474,607.924555,3331.566169343191,7.796345148215555,14.337056673470636
Toyota,20.03866645,2.239353592,311.031849,5727.776559,19.2063132,8,Germany,3023.950664,313.271202592,2703.825895,0.0034985070111566135,715.972069875,5973.775107069107,8.653082699325159,5.014704510003303
Nissan,44.02464231,1.738348389,362.1743914,5654.312046,14.04363217,4,Germany,3698.85715,363.912739789,1955.4548960000002,0.007786029839146235,1413.5780115,5086.243934215211,8.640173727038354,3.0218551215388954
Ford,32.44891153,3.917437279,193.2750218,4101.441927,13.68608792,6,USA,3155.375493,197.192459079,946.0664339999998,0.007911586243946835,683.5736545,2645.1789410947167,8.319093880376334,15.346314834898925
Ford,30.93563645,4.554769077,445.7611949,4899.641087,8.478516827,6,Germany,3770.262337,450.315963977,1129.3787499999999,0.00631385766848926,816.6068478333333,3779.393791783277,8.496917233864965,20.745921344795438
Honda,14.59075487,3.593605484,223.7474248,3744.193192,5.700467268,4,USA,2882.100842,227.341030284,862.0923500000004,0.0038969022488410097,936.048298,1275.4648713716915,8.227961436693576,12.914000374634872
Mercedes,44.40558773,2.407090501,377.6526616,4520.13831,19.1778287,4,USA,2517.067084,380.059752101,2003.0712260000005,0.009823944464655109,1130.0345775,7242.5580522638675,8.416297871915642,5.79408468000443
Toyota,38.91257213,4.166087907,106.4498585,3362.30375,9.706028883,8,USA,3449.032594,110.61594640700001,-86.72884399999975,0.011573187618756932,420.28796875,1033.205401192263,8.120381657894564,17.356288448851636
Honda,12.70673448,1.820422906,249.062852,3204.636079,11.63883535,8,USA,3177.833676,250.883274906,26.802402999999686,0.003965109974036462,400.579509875,2898.8015262294184,8.072353815013804,3.3139395566894843
Audi,38.31340389,3.267334819,240.6839272,4312.919145,6.719599154,6,USA,2589.734676,243.951262019,1723.1844689999998,0.008883404163608543,718.8198575,1617.2995135945175,8.369370249660156,10.675476819449761
Mercedes,31.74152869,2.153467034,317.3937714,3992.518697,17.55386495,8,Japan,3231.41853,319.547238434,761.100167,0.007950251733035279,499.064837125,5571.487399126772,8.292177563108885,4.6374202665247575
BMW,13.26901383,2.237836204,129.0945047,4318.145477,5.414477493,4,USA,2752.854768,131.33234090399998,1565.2907089999999,0.0030728501160221565,1079.53636925,698.9792901681326,8.370581301336317,5.00791087593313
Honda,28.33202566,2.309175797,416.0525495,3146.642325,17.50986143,6,USA,3444.623744,418.361725297,-297.9814190000002,0.009003891365377856,524.4403874999999,7285.022489343216,8.054091234742364,5.332292861450585
Ford,29.38785149,3.046828228,187.1123207,3467.831327,7.104275192,8,Japan,3167.568366,190.159148928,300.2629609999999,0.008474417789928454,433.478915875,1329.297418066558,8.151284699751065,9.28316225093762
Mercedes,16.63098161,1.704600822,370.815126,2335.591843,18.29846169,6,Japan,2756.687128,372.519726822,-421.0952849999999,0.007120671216524709,389.2653071666667,6785.346377183523,7.756020603938821,2.9056639623630756
Toyota,47.82792588,3.091173764,421.2848493,2209.105489,15.94658956,4,Japan,3117.908421,424.37602306400004,-908.802932,0.02165035853568512,552.27637225,6718.056579633553,7.700342956467337,9.555355239241928
BMW,43.99901486,3.546829788,324.7507825,3013.828519,7.470053938,8,Germany,2849.063212,328.29761228800004,164.76530700000012,0.014599043901342815,376.728564875,2425.905861682707,8.010966482743715,12.580001545044126
Ford,36.76089349,3.43317714,396.3532827,2296.987437,13.48726989,4,Germany,3479.645171,399.78645984,-1182.657734,0.01600395931551627,574.24685925,5345.723695562368,7.7393537333663485,11.786705274618582
BMW,28.49182244,3.031136402,364.7441249,2415.098835,9.689844715,4,USA,2942.715061,367.775261302,-527.6162260000001,0.011797373269818999,603.77470875,3534.3139309895646,7.789495490715088,9.187787887529506
Ford,26.47062166,4.856586432,242.2119189,5251.713622,7.673496484,6,USA,3733.026025,247.068505332,1518.687597,0.005040377972841414,875.2856036666667,1858.6123080620432,8.566309706517886,23.58643177148649
Ford,36.03893869,2.08130677,423.5434156,2155.494788,17.88773299,6,USA,2521.244808,425.62472237000003,-365.75001999999995,0.01671956661209983,359.2491313333333,7576.231527925401,7.675775576183802,4.331837870847832
Ford,31.81727478,3.522786975,217.880548,4635.771176,11.0528415,6,USA,3105.126965,221.403334975,1530.6442110000003,0.006863426509212154,772.6285293333334,2408.199162977142,8.441557845174193,12.41002807122965
Mercedes,12.49092424,1.748165668,328.4851671,3090.230995,10.97815572,8,Japan,3425.620683,330.233332768,-335.3896880000002,0.004042068136721928,386.278874375,3606.161316134021,8.036001122761157,3.0560832027738862
Nissan,30.50010595,1.784622716,398.1590957,5486.182723,7.548300122,8,Germany,2533.912427,399.943718416,2952.2702959999997,0.005559440414212394,685.772840375,3005.4243506477196,8.60998797808834,3.184878238463217
Chevrolet,42.25614469,3.795463399,251.5823639,3939.969138,10.74598514,6,Japan,2823.762854,255.377827299,1116.2062839999999,0.010724993828619172,656.661523,2703.5003439554725,8.278928169266377,14.405542413148632
