Date,Car Model,Units Sold,Revenue
2022-11-09,Truck,4,269718.6038027636
2022-11-09,Truck,10,228103.17441946772
2022-11-09,Truck,10,575480.3940812559
2022-11-09,Electric,6,360686.6458571393
2022-11-09,Electric,2,47998.03773826904
2022-11-09,Sedan,2,47801.53069016219
2022-11-09,Electric,6,260754.18575911844
2022-11-09,Truck,5,327147.8522387053
2022-11-09,Truck,7,222888.3544752472
2022-11-09,Sedan,8,247761.4571596624
2022-11-09,Electric,2,73153.89113521017
2022-11-09,Sedan,10,201232.9501158953
2022-11-09,Electric,3,83266.78281249246
2022-11-09,Electric,8,473535.46424107434
2022-11-09,Truck,6,399277.56344058795
2022-11-09,Electric,1,76526.88107344996
2022-11-09,Sedan,10,578108.4539675277
2022-11-09,SUV,6,327631.02184644947
2022-11-09,SUV,1,42667.30735177009
2022-11-09,Electric,6,406532.8811568635
2022-11-09,Electric,9,387790.8459737591
2022-11-09,Truck,3,81632.48604281245
2022-11-09,SUV,3,155220.3706105841
2022-11-09,Truck,6,220050.60828548626
2022-11-09,Electric,7,260911.79129172314
2022-11-09,Truck,5,230748.29248040688
2022-11-09,SUV,7,555684.5792213732
2022-11-09,Truck,5,303253.83403777535
2022-11-09,Electric,10,477996.88574063196
2022-11-09,Electric,4,144982.13385741515
2022-11-09,Electric,4,97585.26381148315
2022-11-09,Electric,6,237261.6449550956
2022-11-09,SUV,4,295588.88666527753
2022-11-09,Truck,5,153990.15721979056
2022-11-09,Truck,10,240225.28594016918
2022-11-09,SUV,8,209180.9412392516
2022-11-09,SUV,10,421792.87049493275
2022-11-09,Electric,8,493310.3276857607
2022-11-09,Sedan,3,178543.5453472027
2022-11-09,Electric,3,185093.32491084118
2022-11-09,Electric,1,50516.71076516014
2022-11-09,Sedan,10,618623.2909023319
2022-11-09,Sedan,2,101907.21128401773
2022-11-09,Truck,5,368642.286994313
2022-11-09,Truck,6,259657.1454375795
2022-11-09,Sedan,3,77187.41197968018
2022-11-09,Electric,2,52728.14163669534
2022-11-09,Sedan,1,28315.3652830524
2022-11-09,Electric,7,163078.25435817323
2022-11-09,Truck,5,109327.47160190069
2022-11-09,Truck,7,552960.617918531
2022-11-09,Sedan,7,163876.8355782059
2022-11-09,Sedan,6,232711.59594695078
2022-11-09,SUV,8,597086.1222449753
2022-11-09,SUV,8,173865.6583372226
2022-11-09,Sedan,1,44164.172086895545
2022-11-09,SUV,4,210143.8403158259
2022-11-09,Electric,2,81146.01307170355
2022-11-09,SUV,2,79944.82742598702
2022-11-09,Electric,7,240949.8067074956
2022-11-09,Electric,8,275682.12423146603
2022-11-09,Truck,10,317880.74527175096
2022-11-09,SUV,1,64854.264255109374
2022-11-09,Sedan,4,129027.3447709615
2022-11-09,Sedan,2,47987.752682017825
2022-11-09,Truck,1,45614.40478605264
2022-11-09,Electric,1,36972.6302701363
2022-11-09,SUV,2,102895.42104791876
2022-11-09,Sedan,1,45874.17972305106
2022-11-09,SUV,8,538669.3375161036
2022-11-09,SUV,10,325184.5485997301
2022-11-09,Sedan,8,453434.9750808654
2022-11-09,SUV,4,155348.14133878524
2022-11-09,Truck,7,278599.2221455671
2022-11-09,SUV,10,387937.56142176694
2022-11-09,Sedan,7,300388.5492754107
2022-11-09,SUV,6,303195.5447634978
2022-11-10,SUV,6,280338.3084337682
2022-11-10,Truck,7,378350.05811246496
2022-11-10,SUV,10,468972.4237305051
2022-11-10,Electric,9,620297.097933184
2022-11-10,Sedan,3,72747.23811947033
2022-11-10,Sedan,7,185134.2575781187
2022-11-10,SUV,1,33224.72979388586
2022-11-10,Truck,1,75349.34631236899
2022-11-10,Truck,10,598779.0907105504
2022-11-10,Electric,1,66365.48333276641
2022-11-10,SUV,10,254865.2351472553
2022-11-10,Electric,6,199038.37172874445
2022-11-10,SUV,8,607334.1647302641
2022-11-10,Electric,5,303070.43203214015
2022-11-10,Truck,2,88765.98155384883
2022-11-10,Electric,5,337908.2803697305
2022-11-10,Sedan,8,475110.4458457473
2022-11-10,Sedan,2,43585.139927776894
2022-11-10,Sedan,5,100005.63865529382
2022-11-10,Electric,8,262125.2633443533
2022-11-10,Truck,4,90960.36515007632
2022-11-10,Truck,1,42559.186285540156
2022-11-10,Sedan,1,78307.45513158556
2022-11-10,SUV,5,330089.0689301932
2022-11-10,Electric,1,71916.17276975332
2022-11-10,SUV,3,157876.41581483942
2022-11-10,SUV,4,146552.75283841934
2022-11-10,Sedan,2,55744.53207202379
2022-11-10,Sedan,3,124179.69539399998
2022-11-10,Truck,5,122617.99454725743
2022-11-10,SUV,3,159191.84940599056
2022-11-10,Electric,7,343574.59910974884
2022-11-10,Electric,8,608161.8937082624
2022-11-10,SUV,5,375881.29144040926
2022-11-10,Electric,6,302683.12189027993
2022-11-10,Truck,6,127948.70225094474
2022-11-10,Sedan,2,159228.93443029845
2022-11-10,Sedan,7,339729.92647411814
2022-11-10,Sedan,5,320051.2857695781
2022-11-10,SUV,6,263092.8808154835
2022-11-10,Truck,6,470591.28104564105
2022-11-10,Truck,4,203300.60370073275
2022-11-10,Electric,2,65022.74114579687
2022-11-10,SUV,4,80858.70670667755
2022-11-10,Truck,3,152642.27132897667
2022-11-10,Truck,3,90139.78577131731
2022-11-10,Sedan,2,127268.89346897784
2022-11-10,SUV,3,141116.49234062526
2022-11-10,SUV,8,298677.8985504845
2022-11-10,Truck,7,431432.366737682
2022-11-10,Electric,6,359926.0690138843
2022-11-10,Sedan,5,196895.94828141772
2022-11-10,Truck,5,145036.74332522368
2022-11-10,SUV,4,116143.6120065794
2022-11-10,Truck,10,522063.9186175779
2022-11-10,SUV,1,43000.61552907873
2022-11-10,Sedan,1,35817.146098405574
2022-11-10,Sedan,10,658889.425714443
2022-11-10,Truck,3,171309.96610401684
2022-11-10,Sedan,7,169404.08425983533
2022-11-10,Truck,6,157722.94417853432
2022-11-11,Truck,5,337604.54372546606
2022-11-11,SUV,5,296298.38976740657
2022-11-11,Truck,8,229224.18323827372
2022-11-11,Truck,4,224507.6574271604
2022-11-11,SUV,10,646965.2744982999
2022-11-11,Electric,9,532127.9395607774
2022-11-11,SUV,6,172917.3309201322
2022-11-11,Truck,7,193268.38166516082
2022-11-11,Sedan,6,154471.7717750526
2022-11-11,Electric,4,171923.60224417874
2022-11-11,SUV,10,567160.5830592347
2022-11-11,Electric,8,629897.0346524046
2022-11-11,Truck,7,384404.0137354724
2022-11-11,SUV,7,256704.34978146572
2022-11-11,Truck,6,474098.93840132357
2022-11-11,Sedan,6,211532.18033201766
2022-11-11,Sedan,8,199402.5459559792
2022-11-11,Sedan,9,373040.84521183465
2022-11-11,Sedan,5,391887.1628821813
2022-11-11,Electric,8,178950.52263244556
2022-11-11,Electric,9,521089.9557934225
2022-11-11,Electric,10,510171.74642968224
2022-11-11,Truck,9,376354.3380045968
2022-11-11,Sedan,2,69265.72054872982
2022-11-11,Sedan,6,276589.27126992465
2022-11-11,Truck,4,189239.2345517777
2022-11-11,SUV,4,233816.07596585038
2022-11-11,Truck,5,364985.594649103
2022-11-11,SUV,7,497586.36331213417
2022-11-11,Sedan,10,635912.2584754836
2022-11-11,Electric,9,403127.66309976083
2022-11-11,Truck,3,137270.0784732598
2022-11-11,SUV,3,66516.18518488227
2022-11-11,Sedan,8,535937.2269501267
2022-11-11,Truck,7,379868.37819056166
2022-11-11,Electric,8,316715.80491217424
2022-11-11,Sedan,10,620272.4485033753
2022-11-11,Sedan,3,204302.19035436027
2022-11-11,Sedan,6,468326.97422630695
2022-11-11,Sedan,2,120230.1354629977
2022-11-11,Electric,5,189714.83493533696
2022-11-11,Electric,5,285065.32235790906
2022-11-11,Electric,6,309773.0259699505
2022-11-11,Sedan,8,433673.4763453355
2022-11-11,Truck,8,438841.94333515223
2022-11-11,Sedan,2,138966.47477466307
2022-11-11,Sedan,9,295880.20066143986
2022-11-11,Truck,8,275990.6307077762
2022-11-11,SUV,8,514413.3550136777
2022-11-11,Sedan,1,25505.92122060404
2022-11-11,Sedan,7,268207.5070723421
2022-11-11,Electric,10,204776.52913406785
2022-11-11,Truck,2,91238.21121503442
2022-11-11,Truck,6,201273.37664570112
2022-11-11,SUV,6,312878.7702418754
2022-11-11,Electric,6,124559.82086550182
2022-11-11,Electric,7,346451.644889066
2022-11-11,Truck,1,20850.02832091633
2022-11-11,SUV,9,611983.8349854031
2022-11-11,Electric,7,216067.52861032024
2022-11-11,SUV,5,304930.6206358452
2022-11-11,Electric,5,137649.4329814851
2022-11-11,Electric,1,22658.32526002744
2022-11-11,Truck,4,85845.56926556343
2022-11-11,SUV,7,382475.83286860405
2022-11-11,Electric,2,85518.32113307383
2022-11-11,SUV,7,368553.4982988864
2022-11-11,Electric,4,190179.86905444242
2022-11-11,Sedan,2,80145.52448232251
2022-11-11,Electric,8,423682.02366371924
2022-11-11,Electric,5,216105.95251358353
2022-11-11,Electric,8,575932.0290094786
2022-11-11,Sedan,7,479731.7720115029
2022-11-11,SUV,1,45742.9987096313
2022-11-11,Electric,7,296436.3093440144
2022-11-11,Truck,2,124938.3187315455
2022-11-11,SUV,7,512997.6271753438
2022-11-11,Electric,2,69166.66103973282
2022-11-11,SUV,10,526232.1556411269
2022-11-11,SUV,3,226689.72815500433
2022-11-11,Truck,1,32727.3740582309
2022-11-11,Truck,6,283497.0190916895
2022-11-11,Truck,8,390881.6951955053
2022-11-11,SUV,8,573337.5710727854
2022-11-11,Electric,3,196687.64988010828
2022-11-11,Sedan,9,238470.27573327092
2022-11-11,Electric,1,48890.75124685762
2022-11-11,Truck,5,372245.25511344604
2022-11-11,Sedan,3,204018.81015282025
2022-11-11,SUV,5,127910.60143539021
2022-11-11,Sedan,3,116031.15779071017
2022-11-11,Electric,1,71031.18659575873
2022-11-11,Electric,3,145931.20392458915
2022-11-11,Truck,7,529365.1553534821
2022-11-12,Sedan,5,108453.41138460001
2022-11-12,Electric,9,631618.5771721562
2022-11-12,SUV,7,264743.02301986975
2022-11-12,Sedan,2,150233.61277967313
2022-11-12,SUV,1,27057.59994859268
2022-11-12,Electric,1,49422.77733758853
2022-11-12,Sedan,6,166368.701268671
2022-11-12,Sedan,2,144464.15723229008
2022-11-12,Truck,4,190374.20176912873
2022-11-12,SUV,2,80303.07212876776
2022-11-12,Sedan,10,507929.2008229672
2022-11-12,SUV,2,103976.84655332503
2022-11-12,Electric,8,315545.9797011791
2022-11-12,Truck,2,87161.83043458531
2022-11-12,SUV,8,261670.01332701856
2022-11-12,Electric,2,40162.89280733654
2022-11-12,Sedan,8,608051.9067964954
2022-11-12,Sedan,10,720982.5749066332
2022-11-12,Sedan,9,187932.18741718598
2022-11-12,SUV,10,615689.721288049
2022-11-12,Truck,6,251937.66583250795
2022-11-12,Electric,1,50634.380622327444
2022-11-12,Truck,6,380016.00227140955
2022-11-12,Electric,6,423487.395353927
2022-11-12,Sedan,2,132166.271004387
2022-11-12,SUV,8,494331.92290781403
2022-11-12,Sedan,7,481928.31552537926
2022-11-12,Sedan,3,225605.83840722
2022-11-12,SUV,3,210440.48471592265
2022-11-12,Sedan,6,431115.2454207004
2022-11-12,SUV,7,384415.15452745545
2022-11-12,SUV,1,46555.08332754488
2022-11-12,Truck,5,395530.42692681897
2022-11-12,Sedan,6,382731.82560093
2022-11-12,Truck,8,545520.2107297527
2022-11-12,Electric,1,44091.00993372667
2022-11-12,Truck,3,232644.42720757754
2022-11-12,SUV,9,347785.99832332326
2022-11-12,Sedan,1,25134.112770409723
2022-11-12,Electric,3,94364.99255935657
2022-11-12,SUV,3,202815.13325647547
2022-11-12,Sedan,3,165344.9169669047
2022-11-12,Sedan,3,216563.80432050052
2022-11-12,Sedan,4,199447.26752510283
2022-11-12,Truck,7,401324.2158293774
2022-11-12,Sedan,3,73952.66648142405
2022-11-12,SUV,2,68685.5077528924
2022-11-12,Electric,7,523284.35577438504
2022-11-12,Sedan,1,24787.2467503726
2022-11-12,Electric,3,116521.87634493277
2022-11-12,SUV,10,461154.6380948467
2022-11-12,Electric,1,65597.65186528747
2022-11-12,Truck,6,128435.87476051609
2022-11-12,Sedan,8,171373.743275689
2022-11-12,Electric,2,124274.6186788293
2022-11-12,Truck,6,391083.2950396846
2022-11-12,Truck,10,459495.97081993445
2022-11-12,SUV,2,116422.78430753971
2022-11-12,Truck,6,479883.4503807562
2022-11-12,Truck,4,110129.05295296875
2022-11-12,Electric,9,544578.9285537549
2022-11-12,Sedan,4,117984.34384237985
2022-11-12,Truck,7,527696.8063693912
2022-11-12,SUV,9,384171.98773352464
2022-11-12,Electric,4,95904.06035571953
2022-11-12,Electric,3,63972.475270375755
2022-11-12,SUV,6,376447.1855547287
2022-11-12,SUV,2,103758.12422880257
2022-11-12,SUV,3,159346.51281041297
2022-11-12,Electric,8,476435.98469980014
2022-11-12,Truck,3,192640.11650855074
2022-11-13,Electric,7,175987.25691124544
2022-11-13,SUV,6,181921.16751071293
2022-11-13,Electric,1,43450.21618509275
2022-11-13,Sedan,2,94471.7830391512
2022-11-13,Electric,8,384437.0951297872
2022-11-13,SUV,4,314616.4842801384
2022-11-13,SUV,10,543240.7357822249
2022-11-13,Truck,3,152022.28188288253
2022-11-13,Sedan,1,35953.72309296758
2022-11-13,Sedan,5,140756.8422800633
2022-11-13,Electric,4,174424.95823093026
2022-11-13,SUV,9,359284.86832443124
2022-11-13,Truck,9,600662.412364852
2022-11-13,SUV,9,678552.1460605275
2022-11-13,Truck,10,423905.02101614897
2022-11-13,Electric,2,153923.1328859938
2022-11-13,Truck,4,135740.8329091728
2022-11-13,Truck,1,58481.96465932176
2022-11-13,SUV,10,478495.82010346244
2022-11-13,Electric,6,259411.6103375309
2022-11-13,Electric,5,384080.35582435003
2022-11-13,Electric,8,522474.2947710647
2022-11-13,Electric,4,219384.274922619
2022-11-13,Sedan,2,99940.57703763942
2022-11-13,Electric,3,90861.66110210084
2022-11-13,SUV,4,310887.5921605299
2022-11-13,SUV,5,286841.1502523507
2022-11-13,Sedan,2,64689.49374330921
2022-11-13,SUV,10,523967.5552314604
2022-11-13,SUV,4,171682.03467659577
2022-11-13,Electric,8,559912.3915930864
2022-11-13,Electric,4,122627.21800339103
2022-11-13,Electric,1,60093.990041819256
2022-11-13,SUV,1,48599.35764587218
2022-11-13,Sedan,7,274889.38953174127
2022-11-13,Truck,5,376923.0896833431
2022-11-13,Truck,4,150866.13956251476
2022-11-13,SUV,8,178798.62366605713
2022-11-13,SUV,5,297183.7999841894
2022-11-13,Electric,1,78113.017246732
2022-11-13,Truck,5,191197.52100352387
2022-11-13,Electric,1,59076.02095461842
2022-11-13,Truck,3,171840.1807672181
2022-11-13,Truck,2,137616.76696020295
2022-11-13,Sedan,10,436356.9711639057
2022-11-13,Sedan,2,123522.85251883916
2022-11-13,Sedan,6,243224.79919382415
2022-11-13,Sedan,9,507160.4522774571
2022-11-13,Truck,9,432554.2347899168
2022-11-13,SUV,8,338119.87755369185
2022-11-13,SUV,6,390890.51349477016
2022-11-13,Sedan,9,395286.9831515754
2022-11-13,Electric,4,179385.61650935368
2022-11-13,Truck,8,268094.6831063365
2022-11-13,Electric,2,115947.88542953036
2022-11-13,Truck,4,115375.21420768849
2022-11-13,SUV,5,161762.9196899795
2022-11-13,Truck,8,293304.6524751969
2022-11-13,Truck,6,168130.5260239081
2022-11-13,Truck,2,43988.86291571334
2022-11-13,Truck,5,355827.9721887673
2022-11-13,Sedan,2,85158.97147804975
2022-11-13,Electric,4,280874.7277954072
2022-11-13,Sedan,9,397606.6261358656
2022-11-13,Electric,8,618772.9446456914
2022-11-13,Electric,5,291850.13428539777
2022-11-13,Truck,3,131055.26102746016
2022-11-13,Electric,8,259318.36724263307
2022-11-13,Sedan,9,404728.06229635916
2022-11-14,Sedan,8,204762.79005659805
2022-11-14,SUV,10,346853.6267111293
2022-11-14,Sedan,6,415554.7207519976
2022-11-14,Truck,1,69652.7289868224
2022-11-14,Truck,3,73396.45535240213
2022-11-14,Electric,2,151655.6513332968
2022-11-14,Truck,4,122813.18745688265
2022-11-14,SUV,1,38310.57894958488
2022-11-14,SUV,8,354184.47916983836
2022-11-14,SUV,4,251925.02708603756
2022-11-14,Truck,2,158655.6065531012
2022-11-14,SUV,10,332916.61855281534
2022-11-14,Sedan,9,486030.9912898667
2022-11-14,Truck,4,160449.330742474
2022-11-14,Sedan,4,110936.92309986586
2022-11-14,SUV,5,246747.13472616771
2022-11-14,Truck,9,305902.7228909696
2022-11-14,Electric,6,126341.33840464446
2022-11-14,SUV,10,330160.1141211894
2022-11-14,Truck,2,118611.29551981631
2022-11-14,Truck,1,30660.548349547586
2022-11-14,Truck,3,178591.45559088403
2022-11-14,SUV,3,83002.40388475198
2022-11-14,Truck,2,48646.69861129522
2022-11-14,Sedan,5,312218.40762520966
2022-11-14,SUV,10,699892.3106274405
2022-11-14,Sedan,9,294077.4008401442
2022-11-14,SUV,6,306945.86740856426
2022-11-14,SUV,6,277155.6081507258
2022-11-14,Truck,3,183911.2978862899
2022-11-14,Sedan,9,194111.85036544528
2022-11-14,Electric,7,385956.3223408225
2022-11-14,Sedan,1,55158.924681232354
2022-11-14,Electric,10,612045.3476159481
2022-11-14,Electric,9,327591.0115763131
2022-11-14,Sedan,2,110290.50621751692
2022-11-14,Truck,6,382078.7215869802
2022-11-14,Truck,5,337326.02902504685
2022-11-14,Electric,6,443805.4642857018
2022-11-14,Electric,9,334900.6010034812
2022-11-14,Electric,10,746073.2117735213
2022-11-14,SUV,6,182662.33083737252
2022-11-14,Electric,7,372169.6735747878
2022-11-14,Truck,3,195822.81191926735
2022-11-14,SUV,5,122036.92429874625
2022-11-14,SUV,7,483705.53806421446
2022-11-14,Truck,4,254365.641955041
2022-11-14,SUV,9,522467.6980213616
2022-11-14,Truck,8,607381.7539023996
2022-11-14,SUV,8,505670.9452486553
2022-11-14,Sedan,10,771686.4881762022
2022-11-14,Truck,4,132289.31833412749
2022-11-14,Truck,2,108181.69609705487
2022-11-14,Electric,4,266712.022359508
2022-11-14,Truck,8,423863.1838836069
2022-11-14,SUV,3,117362.13768748897
2022-11-14,Truck,4,112846.97830205367
2022-11-14,Truck,6,195927.064385347
2022-11-14,Sedan,2,59469.39137712489
2022-11-14,Electric,2,82601.37597863031
2022-11-14,SUV,6,284425.58092327917
2022-11-14,SUV,5,201603.47615703556
2022-11-14,Electric,8,203568.68458402553
2022-11-14,Electric,10,798538.9838404374
2022-11-14,SUV,9,652070.1158273928
2022-11-15,Sedan,4,104089.80303923434
2022-11-15,SUV,4,87772.77368688669
2022-11-15,Truck,1,78257.78069268327
2022-11-15,Electric,10,668195.7010876779
2022-11-15,SUV,8,353351.44000361336
2022-11-15,Sedan,5,317041.802307971
2022-11-15,Sedan,3,130536.87162412377
2022-11-15,SUV,5,162567.98956497162
2022-11-15,Electric,5,194299.8678358544
2022-11-15,Truck,7,215539.4949189749
2022-11-15,Truck,6,217755.75383675017
2022-11-15,Sedan,2,90577.88943595388
2022-11-15,SUV,6,188047.58399682463
2022-11-15,Sedan,9,421595.9694032058
2022-11-15,Truck,8,625659.2153178356
2022-11-15,SUV,7,276971.07233685354
2022-11-15,Truck,3,107927.43665646862
2022-11-15,Truck,7,541932.058962765
2022-11-15,Truck,8,308168.4726011503
2022-11-15,Electric,6,349265.472106742
2022-11-15,Truck,7,511754.1372098776
2022-11-15,Truck,3,209839.96424670826
2022-11-15,SUV,2,71059.67184057411
2022-11-15,Truck,7,240670.3562387856
2022-11-15,Sedan,5,253900.14606812847
2022-11-15,Electric,7,444975.1866590689
2022-11-15,Electric,10,756933.2106845785
2022-11-15,Truck,7,483069.8359919742
2022-11-15,Sedan,3,149988.09797764735
2022-11-15,SUV,8,239239.39402893902
2022-11-15,SUV,5,159042.8980866188
2022-11-15,Truck,5,273740.74173952587
2022-11-15,Electric,3,237750.54365050618
2022-11-15,Truck,4,309464.48029005714
2022-11-15,Sedan,7,509720.6412213421
2022-11-15,Sedan,9,645113.4037527638
2022-11-15,SUV,3,65606.73316812242
2022-11-15,Sedan,10,339754.6110977806
2022-11-15,Electric,4,126164.66617620806
2022-11-15,SUV,1,26796.436929131873
2022-11-15,Electric,1,70898.60940211242
2022-11-15,Electric,5,121970.71012118876
2022-11-15,Truck,9,570823.075484634
2022-11-15,SUV,2,94268.36345310074
2022-11-15,SUV,6,241483.0863991792
2022-11-15,Sedan,2,74794.16874022494
2022-11-15,Sedan,2,138619.86365705956
2022-11-15,Truck,4,297226.1393034678
2022-11-15,SUV,5,323853.47453377396
2022-11-15,SUV,2,133152.03281914175
2022-11-15,Electric,4,107543.69304400889
2022-11-15,Sedan,8,412227.6612750757
2022-11-15,SUV,2,68595.77803208178
2022-11-15,Sedan,4,182805.73334281179
2022-11-16,SUV,7,149258.58541691236
2022-11-16,Electric,6,335704.0540436315
2022-11-16,Sedan,2,146314.3494426287
2022-11-16,Electric,5,169268.8967987984
2022-11-16,SUV,4,275317.3255699586
2022-11-16,Sedan,7,154099.90067041042
2022-11-16,Truck,2,83395.01274880357
2022-11-16,Truck,9,368022.6676720823
2022-11-16,Electric,4,277542.6771702111
2022-11-16,Electric,2,83836.98317266506
2022-11-16,Truck,8,542172.0378958543
2022-11-16,Truck,8,288039.7764341287
2022-11-16,Electric,9,691973.8888091749
2022-11-16,Electric,1,47968.98301753786
2022-11-16,Truck,5,194460.3598187418
2022-11-16,Electric,10,465143.65599938517
2022-11-16,Truck,7,259067.85215279856
2022-11-16,SUV,2,140550.06305811455
2022-11-16,Sedan,2,128200.89251813029
2022-11-16,Truck,4,174914.7224637792
2022-11-16,Electric,9,700436.0586296724
2022-11-16,Truck,6,283930.00011169055
2022-11-16,Electric,3,179320.501081994
2022-11-16,SUV,2,105384.27159556551
2022-11-16,Truck,6,271827.8623063132
2022-11-16,Sedan,7,476929.0617722072
2022-11-16,Sedan,3,199738.16645433276
2022-11-16,Truck,4,175144.0935844485
2022-11-16,Truck,10,720125.7283802242
2022-11-16,SUV,8,503075.2337745336
2022-11-16,Sedan,4,258975.29592428077
2022-11-16,Electric,10,689612.2666163952
2022-11-16,Sedan,2,58688.92202716986
2022-11-16,Sedan,10,724266.2282818783
2022-11-16,Sedan,6,440537.29461176373
2022-11-16,Truck,9,442259.6260558599
2022-11-16,Sedan,5,197418.35816064815
2022-11-16,Sedan,8,189367.23178596288
2022-11-16,Sedan,1,79095.94678457313
2022-11-16,Electric,9,698459.7118540262
2022-11-16,SUV,4,285342.01821912976
2022-11-16,SUV,5,235531.36379123176
2022-11-16,SUV,6,311725.04496529594
2022-11-16,Sedan,9,255157.9546246641
2022-11-16,SUV,2,117549.53798003112
2022-11-16,Truck,8,450269.73904950905
2022-11-16,SUV,2,105578.14373962165
2022-11-16,Sedan,3,97561.85063189312
2022-11-16,Truck,9,332644.51564325945
2022-11-16,SUV,7,447382.3711120782
2022-11-16,Sedan,4,172305.76657150293
2022-11-16,Electric,5,128068.02098417966
2022-11-16,Truck,10,549973.3299159626
2022-11-16,Sedan,3,121512.59157274012
2022-11-16,Sedan,4,101538.54410051502
2022-11-16,Sedan,6,382491.9573726132
2022-11-16,SUV,10,727901.3042795041
2022-11-16,Truck,8,353451.9533269713
2022-11-16,Truck,9,500151.4494055446
2022-11-16,Truck,8,398848.78184581304
2022-11-16,Truck,5,130056.961771121
2022-11-16,SUV,9,518556.57675760647
2022-11-16,Truck,4,187814.64041141846
2022-11-16,Sedan,7,405016.2295398781
2022-11-17,Electric,6,321601.7182820209
2022-11-17,SUV,4,256367.29557158615
2022-11-17,Truck,6,412789.7009480276
2022-11-17,Truck,6,304838.89959387644
2022-11-17,SUV,10,729472.6936055167
2022-11-17,Truck,4,151611.6072956867
2022-11-17,Sedan,3,86244.50375208884
2022-11-17,Electric,10,229585.8425774936
2022-11-17,Sedan,2,130389.69037650587
2022-11-17,Electric,10,640092.0450993078
2022-11-17,Sedan,2,157772.59285858163
2022-11-17,SUV,9,365597.90530634933
2022-11-17,Electric,9,324675.5431181609
2022-11-17,SUV,10,362777.87155098515
2022-11-17,Sedan,8,478031.10809481726
2022-11-17,Electric,9,542454.5622724873
2022-11-17,Electric,5,277807.08049944113
2022-11-17,Truck,9,422128.99012640445
2022-11-17,SUV,6,268889.97385470336
2022-11-17,Truck,6,477944.61232108815
2022-11-17,SUV,8,421864.92103917943
2022-11-17,Sedan,3,122624.62502428032
2022-11-17,Truck,6,301734.24792723556
2022-11-17,Truck,1,59671.32895702313
2022-11-17,Sedan,7,404118.1516881697
2022-11-17,Truck,1,53995.06626560643
2022-11-17,SUV,9,411348.00064886245
2022-11-17,Truck,1,61146.398978186575
2022-11-17,Sedan,5,305072.9296457447
2022-11-17,Truck,4,89512.49358420238
2022-11-17,Sedan,2,52952.41594618993
2022-11-17,Sedan,10,235059.06644984422
2022-11-17,Electric,9,647289.5717095013
2022-11-17,SUV,4,245319.72100427345
2022-11-17,Truck,6,383627.26944914646
2022-11-17,Electric,6,461378.8964660079
2022-11-17,Truck,3,199835.8629007993
2022-11-17,SUV,9,467047.68046672747
2022-11-17,Electric,8,317519.159484872
2022-11-17,SUV,6,388052.6528624181
2022-11-17,Sedan,10,326840.31502821547
2022-11-17,Truck,8,508788.4206848438
2022-11-17,Electric,4,187260.23950514122
2022-11-17,Electric,2,42394.60398712661
2022-11-17,Sedan,9,257410.90835979217
2022-11-17,Electric,3,175503.73968995042
2022-11-17,Sedan,9,253071.69790830076
2022-11-17,SUV,4,217587.96024730598
2022-11-17,Electric,8,607950.8883441603
2022-11-17,Truck,10,794183.8553895513
2022-11-17,Electric,4,267080.459937501
2022-11-17,Truck,5,331695.23063972546
2022-11-17,Sedan,1,34624.11689580852
2022-11-17,Electric,7,294785.2637980106
2022-11-17,Electric,10,696214.7373047061
2022-11-17,Sedan,10,504597.02054446226
2022-11-17,Sedan,7,316450.1185044679
2022-11-18,Sedan,7,556308.0701538147
2022-11-18,Truck,10,402590.0954952358
2022-11-18,SUV,3,60103.911581296445
2022-11-18,Sedan,2,70177.58169821875
2022-11-18,Electric,9,243755.16798632595
2022-11-18,SUV,3,108547.67915510184
2022-11-18,Electric,3,118276.0787858719
2022-11-18,Truck,6,226773.9886247454
2022-11-18,Truck,10,388077.4842143769
2022-11-18,Electric,10,649527.2562652086
2022-11-18,SUV,1,44946.55072730188
2022-11-18,SUV,8,250071.5540004199
2022-11-18,Sedan,3,82397.48501140962
2022-11-18,Electric,6,241218.01911306722
2022-11-18,Sedan,9,585697.6611003465
2022-11-18,Electric,9,308810.7092674739
2022-11-18,Electric,4,204574.4535077708
2022-11-18,SUV,2,132937.7733688171
2022-11-18,Sedan,10,326394.9644797188
2022-11-18,Truck,7,250448.32311391982
2022-11-18,Electric,6,330583.2599015226
2022-11-18,Electric,5,245395.47186227667
2022-11-18,Truck,3,99068.13537287284
2022-11-18,Truck,4,239823.42385157116
2022-11-18,Truck,8,372490.41216358985
2022-11-18,Truck,9,343785.6893547483
2022-11-18,SUV,1,28503.119370116307
2022-11-18,Sedan,5,243692.2846549346
2022-11-18,Electric,10,225676.55924427323
2022-11-18,Sedan,6,332239.3863650427
2022-11-18,Electric,9,206916.7782008714
2022-11-18,Sedan,6,466923.08791238896
2022-11-18,Electric,3,118426.64345652252
2022-11-18,Truck,6,161995.93216567472
2022-11-18,Sedan,3,69799.19997260802
2022-11-18,Electric,9,474813.1570451285
2022-11-18,Sedan,5,382265.7349327774
2022-11-18,SUV,7,377527.92452032166
2022-11-18,Sedan,3,222663.8729298481
2022-11-18,Truck,8,578513.2172400746
2022-11-18,SUV,5,333006.7702539625
2022-11-18,SUV,3,98395.93451989918
2022-11-18,Sedan,1,34750.48834402033
2022-11-18,Sedan,7,425443.18875380285
2022-11-18,Sedan,10,303674.2252206174
2022-11-18,Electric,1,36276.7060346975
2022-11-18,Electric,7,300893.8007177987
